type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,nameOrig,nameDest,bankOrig,bankDest
PAYMENT,20216.67,50996.0,30779.33,0.0,0.0,C985998797,M1720731478,Access,GT
PAYMENT,1525.11,0.0,0.0,0.0,0.0,C307914892,M1583480606,Access,GT
PAYMENT,5816.3,5278.0,0.0,0.0,0.0,C380101107,M989897532,Access,GT
TRANSFER,1373723.96,0.0,0.0,4691193.74,6064917.71,C168299926,C1554565380,Access,GT
PAYMENT,32690.06,415.0,0.0,0.0,0.0,C1092982137,M1937389829,Access,GT
PAYMENT,15855.27,26974.0,11118.73,0.0,0.0,C883754077,M753756804,Access,GT
PAYMENT,52284.56,0.0,0.0,0.0,0.0,C1669206046,M532832544,Access,GT
PAYMENT,7920.52,43558.0,35637.48,0.0,0.0,C773890759,M2011283784,Access,GT
PAYMENT,78.23,276323.66,276245.44,0.0,0.0,C1142296372,M817298798,Access,GT
PAYMENT,27389.93,38640.37,11250.44,0.0,0.0,C457666452,M242468230,Access,GT
PAYMENT,5138.4,0.0,0.0,0.0,0.0,C83729894,M534433075,Access,GT
DEBIT,3372.12,29620.0,26247.88,45711.76,49083.88,C1870328268,C276022566,Access,GT
PAYMENT,4572.73,0.0,0.0,0.0,0.0,C957819774,M1720336056,Access,GT
PAYMENT,18371.13,18661.79,290.67,0.0,0.0,C1872437296,M2135168858,Access,GT
PAYMENT,35007.71,0.0,0.0,0.0,0.0,C1539574479,M83704613,Access,GT
PAYMENT,7887.18,70409.0,62521.82,0.0,0.0,C278763950,M441200211,Access,GT
PAYMENT,8434.58,0.0,0.0,0.0,0.0,C642273110,M1552301249,Access,GT
TRANSFER,1302374.57,28372.0,0.0,5755.0,1308129.57,C60259605,C1629738129,Access,GT
PAYMENT,18175.04,0.0,0.0,0.0,0.0,C392841400,M1791047024,Access,GT
PAYMENT,26863.17,0.0,0.0,0.0,0.0,C406664920,M928785513,Access,GT
PAYMENT,16975.92,21396.0,4420.08,0.0,0.0,C959228057,M1272263978,Access,GT
TRANSFER,220035.93,1909.0,0.0,0.0,220035.93,C458075458,C1601457862,Access,GT
PAYMENT,6068.07,214982.0,208913.93,0.0,0.0,C601928063,M1031351666,Access,GT
PAYMENT,7029.05,189405.88,182376.83,0.0,0.0,C108039681,M1715179818,Access,GT
PAYMENT,7614.11,30196.0,22581.89,0.0,0.0,C1910475638,M1297696354,Access,GT
PAYMENT,14023.61,0.0,0.0,0.0,0.0,C2060474343,M1813357056,Access,GT
TRANSFER,9601.33,0.0,0.0,2032498.04,2042099.37,C854360636,C1742020302,Access,GT
PAYMENT,3810.54,17640.0,13829.46,0.0,0.0,C1201871207,M1155934536,Access,GT
PAYMENT,32371.41,480366.0,447994.59,0.0,0.0,C1882428815,M1089064134,Access,GT
PAYMENT,7206.95,39382.44,32175.49,0.0,0.0,C614791379,M968646830,Access,GT
TRANSFER,823679.56,7170.0,0.0,0.0,823679.56,C293743581,C1414238160,Access,GT
PAYMENT,13531.58,0.0,0.0,0.0,0.0,C558444055,M1084510265,Access,GT
TRANSFER,41311.75,0.0,0.0,2004130.11,2045441.86,C1926205323,C1786726575,Access,GT
PAYMENT,23485.22,0.0,0.0,0.0,0.0,C579164608,M1009443247,Access,GT
TRANSFER,2127089.79,112114.0,0.0,1492427.89,3619517.68,C2099737035,C1702511699,Access,GT
PAYMENT,32322.51,391605.0,359282.49,0.0,0.0,C964830679,M1559048810,Access,GT
PAYMENT,2352.38,31327.0,28974.62,0.0,0.0,C137019624,M1009582522,Access,GT
DEBIT,221.87,84035.98,83814.1,44263.88,44485.76,C612203719,C407027765,Access,GT
PAYMENT,5577.02,69858.0,64280.98,0.0,0.0,C347409275,M309846016,Access,GT
PAYMENT,6332.04,39974.0,33641.96,0.0,0.0,C1641485734,M826211005,Access,GT
PAYMENT,4189.31,124618.5,120429.2,0.0,0.0,C978035840,M666312528,Access,GT
PAYMENT,24924.34,11214.0,0.0,0.0,0.0,C1314542502,M826814298,Access,GT
PAYMENT,21251.17,68526.87,47275.69,0.0,0.0,C632994665,M1757715893,Access,GT
PAYMENT,1102.46,82803.0,81700.54,0.0,0.0,C1005296496,M1399567910,Access,GT
PAYMENT,3670.74,10021.0,6350.26,0.0,0.0,C1669216447,M445415503,Access,GT
PAYMENT,12961.03,41960.0,28998.97,0.0,0.0,C1243399317,M2066285130,Access,GT
PAYMENT,11620.72,0.0,0.0,0.0,0.0,C264003898,M675935392,Access,GT
PAYMENT,43.1,9906.0,9862.9,0.0,0.0,C523646934,M1132129821,Access,GT
TRANSFER,394498.32,177977.99,0.0,1700675.18,2095173.5,C1903548887,C328285138,Access,GT
PAYMENT,2868.57,6153.0,3284.43,0.0,0.0,C1095343535,M2145627891,Access,GT
PAYMENT,4823.38,1198.0,0.0,0.0,0.0,C535214432,M482191659,Access,GT
PAYMENT,7306.39,0.0,0.0,0.0,0.0,C1324311499,M2109208464,Access,GT
PAYMENT,17786.61,166332.0,148545.39,0.0,0.0,C1765893501,M1264123258,Access,GT
PAYMENT,11624.01,132.34,0.0,0.0,0.0,C1320862972,M602768530,Access,GT
PAYMENT,17371.16,0.0,0.0,0.0,0.0,C199462152,M413616641,Access,GT
TRANSFER,293578.28,4383.0,0.0,3559466.13,3853044.41,C1488806132,C1724402684,Access,GT
TRANSFER,789313.44,11431.0,0.0,0.0,789313.44,C452428210,C801207885,Access,GT
PAYMENT,31868.62,391727.21,359858.6,0.0,0.0,C2019263230,M1939409738,Access,GT
PAYMENT,6370.89,0.0,0.0,0.0,0.0,C1522458302,M1851160182,Access,GT
TRANSFER,171119.36,562507.0,391387.64,92258.82,263378.18,C1848731196,C665603498,Access,GT
PAYMENT,3048.41,285078.0,282029.59,0.0,0.0,C2059139111,M1305736553,Access,GT
PAYMENT,277.6,31330.0,31052.4,0.0,0.0,C1003211025,M1741355595,Access,GT
PAYMENT,30680.87,3625.0,0.0,0.0,0.0,C567597183,M187602231,Access,GT
PAYMENT,38622.17,0.0,0.0,0.0,0.0,C1060990518,M529201843,Access,GT
PAYMENT,4758.41,61927.0,57168.59,0.0,0.0,C1907642923,M1259581007,Access,GT
PAYMENT,13024.97,0.0,0.0,0.0,0.0,C2086059441,M2053750368,Access,GT
TRANSFER,425235.84,0.0,0.0,1195991.91,1621227.75,C1045085010,C1747916253,Access,GT
PAYMENT,13755.79,0.0,0.0,0.0,0.0,C1639897194,M1618793645,Access,GT
PAYMENT,5322.56,53772.13,48449.56,0.0,0.0,C396820290,M189174727,Access,GT
TRANSFER,61830.83,9740.94,0.0,4369543.82,4431374.65,C1226115543,C1760886989,Access,GT
PAYMENT,12636.85,79446.0,66809.15,0.0,0.0,C496549093,M1279448422,Access,GT
PAYMENT,30229.55,557.0,0.0,0.0,0.0,C756624311,M958615584,Access,GT
TRANSFER,629691.55,0.0,0.0,2848146.93,3477838.48,C1430728693,C228825613,Access,GT
PAYMENT,6178.0,55979.0,49801.0,0.0,0.0,C1658184682,M1523988830,Access,GT
PAYMENT,1675.51,49422.0,47746.49,0.0,0.0,C436600151,M466167889,Access,GT
PAYMENT,7098.67,106985.0,99886.33,0.0,0.0,C1365341048,M560305910,Access,GT
PAYMENT,20724.91,249.0,0.0,0.0,0.0,C1152225986,M1944060431,Access,GT
PAYMENT,31977.82,0.0,0.0,0.0,0.0,C858080310,M1148569236,Access,GT
PAYMENT,47776.32,0.0,0.0,0.0,0.0,C334932686,M1841159272,Access,GT
PAYMENT,14432.22,11041.04,0.0,0.0,0.0,C2103989054,M781236350,Access,GT
TRANSFER,1613280.01,3482.0,0.0,0.0,2016696.44,C153833710,C1704323890,Access,GT
PAYMENT,5265.89,59659.0,54393.11,0.0,0.0,C1846874820,M205390665,Access,GT
PAYMENT,2086.56,15925.04,13838.48,0.0,0.0,C785850729,M328563147,Access,GT
PAYMENT,6770.8,44341.0,37570.2,0.0,0.0,C1441025281,M32228944,Access,GT
PAYMENT,976.43,0.0,0.0,0.0,0.0,C956971439,M586554452,Access,GT
PAYMENT,667.13,200785.37,200118.24,0.0,0.0,C268444906,M856199666,Access,GT
PAYMENT,8374.47,0.0,0.0,0.0,0.0,C379284011,M1687508638,Access,GT
PAYMENT,1762.16,0.0,0.0,0.0,0.0,C366743640,M222369068,Access,GT
TRANSFER,1557359.95,0.0,0.0,3518417.31,5075777.26,C1407362898,C1748603513,Access,GT
PAYMENT,3893.04,0.0,0.0,0.0,0.0,C1775532284,M563631270,Access,GT
TRANSFER,483784.18,0.0,0.0,794633.96,1278418.14,C1084516051,C2076405907,Access,GT
PAYMENT,31347.52,127380.0,96032.48,0.0,0.0,C1868180968,M1438191043,Access,GT
PAYMENT,12161.98,40223.0,28061.02,0.0,0.0,C432817092,M301149088,Access,GT
PAYMENT,68.02,0.0,0.0,0.0,0.0,C1572576222,M2142280191,Access,GT
PAYMENT,4406.35,19952.0,15545.65,0.0,0.0,C1458646977,M1635083820,Access,GT
TRANSFER,1024722.53,25115.57,0.0,1948405.44,2973127.96,C738720417,C1036941503,Access,GT
TRANSFER,170717.58,11654.0,0.0,653008.86,823726.44,C1172260017,C10265850,Access,GT
PAYMENT,21178.37,13585.0,0.0,0.0,0.0,C1440354231,M1579614317,Access,GT
PAYMENT,11333.56,0.0,0.0,0.0,0.0,C278838396,M1159548685,Access,GT
PAYMENT,33037.75,0.0,0.0,0.0,0.0,C225893240,M1911455980,Access,GT
PAYMENT,9014.32,54308.0,45293.68,0.0,0.0,C1294258064,M157235785,Access,GT
PAYMENT,10191.18,0.0,0.0,0.0,0.0,C1707711725,M394013010,Access,GT
PAYMENT,36514.57,178.0,0.0,0.0,0.0,C56983205,M810927595,Access,GT
PAYMENT,5925.26,211426.0,205500.74,0.0,0.0,C298596995,M1190451085,Access,GT
PAYMENT,1802.63,597.0,0.0,0.0,0.0,C57257260,M212425320,Access,GT
PAYMENT,39744.15,0.0,0.0,0.0,0.0,C1836072651,M1857513878,Access,GT
TRANSFER,769253.41,30240.0,0.0,0.0,769253.41,C2063447232,C1949013650,Access,GT
PAYMENT,5646.89,101706.0,96059.11,0.0,0.0,C1713210844,M1195165525,Access,GT
PAYMENT,10148.29,0.0,0.0,0.0,0.0,C1541188548,M1197274331,Access,GT
PAYMENT,5453.98,20815.0,15361.02,0.0,0.0,C1040877864,M1817924296,Access,GT
PAYMENT,2829.7,0.0,0.0,0.0,0.0,C221243371,M2032368838,Access,GT
PAYMENT,402.81,30968.0,30565.19,0.0,0.0,C604038141,M1525769965,Access,GT
PAYMENT,3195.25,20420.0,17224.75,0.0,0.0,C1488994439,M1650963180,Access,GT
PAYMENT,5885.73,326674.0,320788.27,0.0,0.0,C1851948615,M568900009,Access,GT
PAYMENT,14343.71,0.0,0.0,0.0,0.0,C1581692143,M87538348,Access,GT
PAYMENT,31150.83,17871.0,0.0,0.0,0.0,C71211462,M966707259,Access,GT
PAYMENT,2060.83,81097.0,79036.17,0.0,0.0,C541962587,M378847876,Access,GT
PAYMENT,4439.09,0.0,0.0,0.0,0.0,C16824728,M2105926898,Access,GT
PAYMENT,15309.01,236122.0,220812.99,0.0,0.0,C372798597,M1730886723,Access,GT
PAYMENT,14472.83,0.0,0.0,0.0,0.0,C518649502,M1277938699,Access,GT
PAYMENT,4347.47,67.0,0.0,0.0,0.0,C2025301443,M305158987,Access,GT
PAYMENT,44416.86,38970.0,0.0,0.0,0.0,C2027592293,M1818636247,Access,GT
PAYMENT,5832.53,3975.0,0.0,0.0,0.0,C326080081,M2002498413,Access,GT
PAYMENT,7908.65,73752.0,65843.35,0.0,0.0,C1941110211,M1987120586,Access,GT
PAYMENT,16640.6,414957.72,398317.12,0.0,0.0,C675118553,M1018003181,Access,GT
PAYMENT,20819.51,7706.0,0.0,0.0,0.0,C674595914,M452881409,Access,GT
PAYMENT,4076.31,38734.0,34657.69,0.0,0.0,C1149610487,M1451592360,Access,GT
TRANSFER,2303205.88,21103.0,0.0,267080.9,2570286.79,C168225911,C976936495,Access,GT
PAYMENT,2887.01,100338.0,97450.99,0.0,0.0,C965216175,M1660251994,Access,GT
TRANSFER,950261.33,0.0,0.0,2094579.9,3044841.23,C4670180,C577718811,Access,GT
PAYMENT,6627.0,261.0,0.0,0.0,0.0,C344245881,M22596562,Access,GT
TRANSFER,1218347.94,0.0,0.0,1657079.74,2875427.68,C732900584,C1668936313,Access,GT
PAYMENT,19037.78,289234.55,270196.77,0.0,0.0,C1089215729,M713304613,Access,GT
TRANSFER,151018.47,0.0,0.0,2164544.89,2315563.36,C1240494139,C1856256614,Access,GT
PAYMENT,4323.27,267005.55,262682.28,0.0,0.0,C1786681072,M294962410,Access,GT
PAYMENT,7729.08,0.0,0.0,0.0,0.0,C1761309138,M1447720230,Access,GT
PAYMENT,27838.06,0.0,0.0,0.0,0.0,C1460561660,M1710979359,Access,GT
PAYMENT,8683.11,49665.0,40981.89,0.0,0.0,C393438583,M1200681466,Access,GT
PAYMENT,9441.81,612456.0,603014.19,0.0,0.0,C1496341571,M447852790,Access,GT
PAYMENT,28583.67,39845.0,11261.33,0.0,0.0,C2116937137,M779990944,Access,GT
TRANSFER,94341.32,3025.0,0.0,178617.17,272958.49,C1212410895,C696837041,Access,GT
PAYMENT,8171.43,82232.0,74060.57,0.0,0.0,C710820394,M1547195562,,
PAYMENT,10474.26,0.0,0.0,0.0,0.0,C1897877014,M246833580,,
TRANSFER,26206.1,0.0,0.0,1366880.69,1393086.79,C1004812597,C877294687,,
PAYMENT,645.0,316295.84,315650.84,0.0,0.0,C1417592266,M1691469231,,
PAYMENT,4161.47,72380.0,68218.53,0.0,0.0,C1335709594,M139988797,,
PAYMENT,11559.25,0.0,0.0,0.0,0.0,C1649223105,M1047555697,,
PAYMENT,9584.72,0.0,0.0,0.0,0.0,C995737231,M1068453109,,
TRANSFER,95234.23,0.0,0.0,123740.4,218974.64,C840270760,C42736599,,
TRANSFER,78747.55,500.0,0.0,0.0,78747.55,C893650814,C1348176857,,
DEBIT,9270.92,0.0,0.0,41319.0,0.0,C1375023155,C469891300,,
PAYMENT,37842.43,46917.86,9075.44,0.0,0.0,C1004328611,M823916128,,
PAYMENT,6908.5,0.0,0.0,0.0,0.0,C1070414170,M1822989769,,
PAYMENT,78590.5,0.0,0.0,0.0,0.0,C756162903,M1383664903,,
TRANSFER,271769.1,0.0,0.0,2414849.95,2686619.06,C1457373394,C33677500,,
PAYMENT,7085.34,0.0,0.0,0.0,0.0,C1806601149,M1864616539,,
TRANSFER,105975.04,0.0,0.0,878009.64,983984.69,C1706007969,C2134149481,,
PAYMENT,13672.19,0.0,0.0,0.0,0.0,C1560516341,M414888104,,
PAYMENT,14064.63,81752.0,67687.37,0.0,0.0,C2050795666,M1900386117,,
PAYMENT,17213.08,10290.0,0.0,0.0,0.0,C79702109,M73675,,
PAYMENT,7386.05,22873.34,15487.29,0.0,0.0,C954729903,M2135842283,,
TRANSFER,1522805.32,0.0,0.0,1629775.62,4548779.92,C335064550,C1596062467,,
PAYMENT,11314.87,0.0,0.0,0.0,0.0,C1852743162,M79170715,,
PAYMENT,13357.7,22286.0,8928.3,0.0,0.0,C841393556,M1856752303,,
TRANSFER,730349.33,104253.0,0.0,77844.99,999358.21,C2060896086,C521569199,,
PAYMENT,4365.51,6177.19,1811.68,0.0,0.0,C1529718150,M1535908109,,
PAYMENT,13891.3,0.0,0.0,0.0,0.0,C1724149175,M1147388642,,
TRANSFER,571177.99,94359.0,0.0,0.0,571177.99,C941613730,C1587374301,,
PAYMENT,9964.33,206839.79,196875.45,0.0,0.0,C1945681126,M526768054,,
PAYMENT,29968.8,231596.25,201627.46,0.0,0.0,C1282013454,M1186438192,,
PAYMENT,11216.12,0.0,0.0,0.0,0.0,C1286010835,M1468134654,,
PAYMENT,8283.39,34895.36,26611.97,0.0,0.0,C2097809806,M1680724543,,
PAYMENT,12731.88,0.0,0.0,0.0,0.0,C21688905,M1354611266,,
DEBIT,1776.65,5526.0,3749.35,1842770.17,1846299.15,C1791624986,C561767876,,
PAYMENT,14789.34,200742.0,185952.66,0.0,0.0,C1093595664,M1889589944,,
TRANSFER,5279372.81,2527.46,0.0,6197777.7,11477150.5,C1900381215,C900921479,,
PAYMENT,34692.92,10969.0,0.0,0.0,0.0,C112021621,M1627835994,,
PAYMENT,2539.77,107321.0,104781.23,0.0,0.0,C1959563135,M784463029,,
PAYMENT,2609.81,1752.0,0.0,0.0,0.0,C1921254244,M1220777063,,
PAYMENT,8689.02,0.0,0.0,0.0,0.0,C1385609874,M634978107,,
PAYMENT,8966.4,1242.0,0.0,0.0,0.0,C979839848,M597503160,,
PAYMENT,328.53,0.0,0.0,0.0,0.0,C1054213412,M1957904719,,
PAYMENT,2256.84,5439.06,3182.23,0.0,0.0,C861475546,M1102771392,,
PAYMENT,3054.46,95538.0,92483.54,0.0,0.0,C1845201141,M486238557,,
DEBIT,4903.56,103663.0,98759.44,5194356.28,5199259.84,C1874622003,C1981650697,,
PAYMENT,14934.6,0.0,0.0,0.0,0.0,C904889803,M945746406,,
PAYMENT,25551.89,531.0,0.0,0.0,0.0,C809411916,M1802172538,,
PAYMENT,8653.66,919.0,0.0,0.0,0.0,C1857004764,M1217488601,,
PAYMENT,3939.33,0.0,0.0,0.0,0.0,C1551764758,M1310051553,,
TRANSFER,252502.03,0.0,0.0,2389917.19,2642419.22,C2029566815,C199514725,,
PAYMENT,5911.95,0.0,0.0,0.0,0.0,C589382020,M886110485,,
PAYMENT,4960.35,112287.72,107327.38,0.0,0.0,C191325660,M311495309,,
PAYMENT,9762.51,0.0,0.0,0.0,0.0,C1560687140,M1950420009,,
PAYMENT,14842.16,5639.0,0.0,0.0,0.0,C1451286704,M83782035,,
PAYMENT,1642.14,33277.0,31634.86,0.0,0.0,C786341303,M162697194,,
PAYMENT,28669.36,110559.57,81890.22,0.0,0.0,C737176069,M803541498,,
PAYMENT,6829.85,36866.76,30036.91,0.0,0.0,C1547083202,M743306798,,
TRANSFER,271659.67,0.0,0.0,2988867.17,3260526.84,C501533000,C1348815716,,
TRANSFER,603244.44,0.0,0.0,3608295.7,4152863.43,C1434387045,C2135817291,,
PAYMENT,10069.65,0.0,0.0,0.0,0.0,C953794589,M1815885944,,
PAYMENT,12263.81,0.0,0.0,0.0,0.0,C717778188,M1020395122,,
TRANSFER,713697.27,0.0,0.0,1441809.26,2155506.53,C1782173839,C1005747091,,
PAYMENT,5024.61,52150.88,47126.27,0.0,0.0,C902443489,M990636582,,
PAYMENT,6448.12,0.0,0.0,0.0,0.0,C1913913794,M415692145,,
TRANSFER,5001046.82,0.0,0.0,10039926.35,15040973.17,C1710181506,C44832754,,
TRANSFER,744705.16,53314.0,0.0,0.0,744705.16,C459241223,C950052162,,
PAYMENT,23486.29,24225.55,739.26,0.0,0.0,C1601828603,M1811697903,,
PAYMENT,15737.22,0.0,0.0,0.0,0.0,C319791639,M1577984796,,
PAYMENT,10282.94,0.0,0.0,0.0,0.0,C1786491898,M835296207,,
PAYMENT,24499.86,184827.65,160327.8,0.0,0.0,C1458183222,M2063001185,,
PAYMENT,1339.97,0.0,0.0,0.0,0.0,C1661670617,M555448868,,
PAYMENT,6191.0,0.0,0.0,0.0,0.0,C1031543663,M1306258559,,
PAYMENT,5520.45,249.0,0.0,0.0,0.0,C1982678748,M2077070131,,
PAYMENT,5500.31,0.0,0.0,0.0,0.0,C386919653,M4519748,,
PAYMENT,23311.07,69998.0,46686.93,0.0,0.0,C1339697286,M1264000932,,
PAYMENT,19204.1,106884.0,87679.9,0.0,0.0,C1708068986,M1655264809,,
PAYMENT,1317.59,0.0,0.0,0.0,0.0,C773908996,M558491702,,
TRANSFER,343732.88,0.0,0.0,944496.68,1288229.56,C1937935580,C1125849599,,
PAYMENT,12180.04,118343.0,106162.96,0.0,0.0,C1776826892,M19447504,,
PAYMENT,30419.98,132559.36,102139.38,0.0,0.0,C1907055558,M51182348,,
PAYMENT,1317.35,0.0,0.0,0.0,0.0,C261737886,M1709347924,,
PAYMENT,10082.53,49118.99,39036.46,0.0,0.0,C750093251,M1678661539,,
PAYMENT,15079.19,102373.0,87293.81,0.0,0.0,C491115068,M1018543062,,
PAYMENT,248.77,150268.78,150020.01,0.0,0.0,C504721587,M53632678,,
PAYMENT,19211.08,0.0,0.0,0.0,0.0,C1266505956,M346709075,,
TRANSFER,4463.19,0.0,0.0,29280.74,33743.92,C671940178,C1873412961,,
PAYMENT,11492.71,18.0,0.0,0.0,0.0,C1409315191,M2039812651,,
TRANSFER,393250.76,0.0,0.0,3953945.33,4347196.09,C796337388,C2040726454,,
TRANSFER,299899.61,45749.0,0.0,3294526.51,3594426.12,C1675742378,C970642666,,
TRANSFER,107446.19,0.0,0.0,223742.9,331189.09,C364121856,C1310346995,,
PAYMENT,3450.27,45545.0,42094.73,0.0,0.0,C1738555983,M1693488503,,
TRANSFER,1358256.46,6470.0,0.0,1626.15,1359882.61,C1023804071,C2057895057,,
PAYMENT,26904.56,34168.0,7263.44,0.0,0.0,C137080551,M24821106,,
PAYMENT,24873.93,0.0,0.0,0.0,0.0,C2040110577,M539224019,,
PAYMENT,3758.78,202692.0,198933.22,0.0,0.0,C893520766,M1692651056,,
PAYMENT,33349.68,36118.0,2768.32,0.0,0.0,C374522059,M1786501975,,
PAYMENT,8409.22,55479.0,47069.78,0.0,0.0,C1028109683,M477230577,,
TRANSFER,575052.67,0.0,0.0,5995637.7,6570690.37,C261868078,C1136811657,,
PAYMENT,10360.02,73465.0,63104.98,0.0,0.0,C602366545,M1111144337,,
PAYMENT,11043.57,0.0,0.0,0.0,0.0,C1888557476,M886954197,,
PAYMENT,4116.0,5176.0,1060.0,0.0,0.0,C1735308196,M1646474618,,
PAYMENT,36132.94,0.0,0.0,0.0,0.0,C1639173389,M1963806265,,
PAYMENT,14966.77,139650.0,124683.23,0.0,0.0,C1831835123,M720714955,,
PAYMENT,6251.37,63569.0,57317.63,0.0,0.0,C1966037264,M1105716074,,
PAYMENT,3185.58,0.0,0.0,0.0,0.0,C2036565361,M1757596805,,
PAYMENT,504.87,0.0,0.0,0.0,0.0,C457419239,M309782680,,
PAYMENT,19500.99,52205.0,32704.01,0.0,0.0,C428343831,M42174254,,
PAYMENT,8738.09,0.0,0.0,0.0,0.0,C1286221023,M266402470,,
PAYMENT,1717.39,12559.0,10841.61,0.0,0.0,C2043209196,M896337997,,
PAYMENT,13378.14,0.0,0.0,0.0,0.0,C787513719,M774070297,,
PAYMENT,6984.31,0.0,0.0,0.0,0.0,C1846113864,M1253941399,,
PAYMENT,15163.1,10270.0,0.0,0.0,0.0,C1871447038,M1180320814,,
PAYMENT,4377.18,587549.0,583171.82,0.0,0.0,C1455273218,M472958298,,
PAYMENT,7344.93,304911.8,297566.87,0.0,0.0,C884076075,M2100841447,,
PAYMENT,1141.73,26310.0,25168.27,0.0,0.0,C1188402813,M1111208572,,
TRANSFER,75044.53,0.0,0.0,2159185.52,2234230.04,C1338208193,C1857999018,,
PAYMENT,14994.34,0.0,0.0,0.0,0.0,C2034323366,M348483213,,
PAYMENT,6436.2,117140.0,110703.81,0.0,0.0,C366701256,M1797194920,,
PAYMENT,8230.95,0.0,0.0,0.0,0.0,C239237589,M1571577089,,
PAYMENT,6792.71,9963.0,3170.29,0.0,0.0,C1597817576,M2129246518,,
TRANSFER,869480.36,11359.0,0.0,60014.78,929495.14,C959115377,C2107209467,,
PAYMENT,3365.28,11327.0,7961.72,0.0,0.0,C2121788643,M1276144848,,
TRANSFER,901001.1,120477.81,0.0,911243.34,1812244.44,C191063521,C23255057,,
PAYMENT,7728.07,0.0,0.0,0.0,0.0,C1658101905,M474943356,,
PAYMENT,5697.65,3847.0,0.0,0.0,0.0,C1551289331,M338693203,,
PAYMENT,20292.24,0.0,0.0,0.0,0.0,C248584264,M735171945,,
TRANSFER,112401.48,0.0,0.0,232426.77,344828.26,C1426942335,C1090845461,,
TRANSFER,438695.57,0.0,0.0,3256186.52,3550079.61,C746117851,C207103354,,
PAYMENT,28437.44,0.0,0.0,0.0,0.0,C1660496124,M360148719,,
PAYMENT,14213.23,221702.0,207488.77,0.0,0.0,C863039154,M1101367661,,
PAYMENT,16713.45,0.0,0.0,0.0,0.0,C773184429,M312358027,,
PAYMENT,4544.37,24359.36,19814.99,0.0,0.0,C1752983523,M646413364,,
TRANSFER,1385495.96,0.0,0.0,3859979.18,5543458.44,C1333842191,C530106477,,
PAYMENT,13067.65,102689.07,89621.42,0.0,0.0,C1072227933,M1612831269,,
PAYMENT,6159.47,0.0,0.0,0.0,0.0,C1452105407,M1013795299,,
TRANSFER,597186.51,0.0,0.0,3714635.23,4311821.75,C655995081,C244654962,,
PAYMENT,11906.12,181.0,0.0,0.0,0.0,C496100806,M22265552,,
PAYMENT,3925.99,107709.0,103783.01,0.0,0.0,C1948302712,M1445325673,,
PAYMENT,28534.3,50725.0,22190.7,0.0,0.0,C989186497,M1343483903,,
TRANSFER,227735.72,0.0,0.0,326945.1,554680.82,C455597058,C1936889175,,
PAYMENT,2591.39,35245.0,32653.61,0.0,0.0,C83068354,M479225829,,
TRANSFER,1037987.09,33625.0,0.0,178994.58,1216981.67,C1472711603,C659316679,,
PAYMENT,50856.96,0.0,0.0,0.0,0.0,C94675181,M1320663984,,
PAYMENT,14035.95,11072.0,0.0,0.0,0.0,C1391111255,M149111311,,
DEBIT,6871.99,100379.0,93507.01,305556.48,312428.47,C1607226022,C377335570,,
TRANSFER,278228.57,0.0,0.0,3120811.53,3399040.1,C259213871,C1064363366,,
TRANSFER,3856775.88,52718.0,0.0,1329128.71,5185904.59,C1611333212,C952186896,,
PAYMENT,14468.07,0.0,0.0,0.0,0.0,C1803184873,M916060505,,
TRANSFER,1613710.38,288.0,0.0,121406.99,1827744.23,C445866375,C1562150022,,
PAYMENT,15435.07,70622.03,55186.96,0.0,0.0,C377502052,M237289803,,
PAYMENT,1401.39,54713.12,53311.72,0.0,0.0,C899620218,M632500222,,
PAYMENT,62624.68,0.0,0.0,0.0,0.0,C1038259563,M1172141266,,
PAYMENT,30365.63,9670.0,0.0,0.0,0.0,C1876616700,M1103860949,,
PAYMENT,1015.16,32342.0,31326.84,0.0,0.0,C1595883153,M331745248,,
PAYMENT,8314.64,203606.0,195291.36,0.0,0.0,C587428678,M1061536635,,
PAYMENT,420.92,6548.0,6127.08,0.0,0.0,C1489490453,M1306192915,,
PAYMENT,8805.85,0.0,0.0,0.0,0.0,C1929123505,M1796588909,,
PAYMENT,25791.07,0.0,0.0,0.0,0.0,C1461353776,M2000982545,,
PAYMENT,7729.1,39055.41,31326.31,0.0,0.0,C907786361,M1658299580,,
PAYMENT,10314.25,17306.23,6991.98,0.0,0.0,C900761968,M1852835548,,
PAYMENT,9652.12,92092.69,82440.56,0.0,0.0,C238927185,M920834503,,
PAYMENT,20567.26,2592.0,0.0,0.0,0.0,C2005094805,M1411819669,,
PAYMENT,36172.62,405629.0,369456.38,0.0,0.0,C1862956521,M118769045,,
PAYMENT,29128.61,12127.0,0.0,0.0,0.0,C983668680,M1469457376,,
PAYMENT,140.18,41285.71,41145.53,0.0,0.0,C1344888788,M1194234107,,
PAYMENT,13553.4,21133.0,7579.6,0.0,0.0,C1998638966,M95600815,,
PAYMENT,4689.83,0.0,0.0,0.0,0.0,C1343335821,M588269474,,
PAYMENT,4296.18,3457.5,0.0,0.0,0.0,C1130579119,M88695564,,
PAYMENT,8291.97,10281.0,1989.03,0.0,0.0,C5606848,M128125699,,
PAYMENT,7955.21,0.0,0.0,0.0,0.0,C1336848009,M2020272936,,
PAYMENT,39442.86,0.0,0.0,0.0,0.0,C1772688482,M1280137654,,
PAYMENT,32242.04,0.0,0.0,0.0,0.0,C811610778,M67890365,,
PAYMENT,2007.21,7077.0,5069.79,0.0,0.0,C1874366342,M1035619008,,
